vnf1,5.0,118950.0
vnf2,5.0,90000.0
user2,5.0,111050.0
user1,5.0,165000.0
webserver,5.0,0.0
webserver2,5.0,0.0
vnf1,10.0,119250.0
vnf2,10.0,99100.0
user2,10.0,155000.0
user1,10.0,141650.0
webserver,10.0,0.0
webserver2,10.0,0.0
vnf1,15.0,123950.0
vnf2,15.0,95000.0
user2,15.0,168200.0
user1,15.0,153400.0
webserver,15.0,0.0
webserver2,15.0,0.0
vnf1,20.0,45000.0
vnf2,20.0,50000.0
vnf1-dup6,20.0,55000.0
vnf2-dup7,20.0,42500.0
user2,20.0,75000.0
user1,20.0,77500.0
webserver,20.0,0.0
webserver2,20.0,0.0
vnf1,25.0,19999.2
vnf1-dup8,25.0,36298.6
vnf2,25.0,33332.0
vnf2-dup9,25.0,29248.8
vnf1-dup6,25.0,41298.4
vnf2-dup7,25.0,32582.0
user2,25.0,46664.8
user1,25.0,64830.8
webserver,25.0,0.0
webserver2,25.0,0.0
vnf1,30.0,23750.0
vnf1-dup8,30.0,19250.0
vnf2,30.0,24762.4
vnf2-dup9,30.0,16250.0
vnf1-dup6,30.0,26250.0
vnf2-dup10,30.0,10000.0
vnf2-dup7,30.0,25000.0
user2,30.0,28987.6
user1,30.0,32500.0
webserver,30.0,0.0
webserver2,30.0,0.0
vnf1,35.0,30025.0
vnf1-dup8,35.0,22875.0
vnf2,35.0,22875.0
vnf2-dup9,35.0,16750.0
vnf1-dup6,35.0,23375.0
vnf2-dup10,35.0,16025.0
vnf2-dup7,35.0,22500.0
user2,35.0,36324.8
user1,35.0,22337.4
webserver,35.0,0.0
webserver2,35.0,0.0
vnf1,40.0,31025.0
vnf1-dup8,40.0,23725.0
vnf2,40.0,25000.0
vnf2-dup9,40.0,18750.0
vnf1-dup6,40.0,23750.0
vnf2-dup10,40.0,19275.0
vnf2-dup7,40.0,18750.0
user2,40.0,40750.0
user1,40.0,50000.0
webserver,40.0,0.0
webserver2,40.0,0.0
vnf1,45.0,29650.0
vnf1-dup8,45.0,29650.0
vnf2,45.0,24437.6
vnf2-dup9,45.0,22212.6
vnf1-dup6,45.0,31250.0
vnf2-dup10,45.0,21937.6
vnf2-dup7,45.0,23750.0
user2,45.0,29862.4
user1,45.0,54737.4
webserver,45.0,0.0
webserver2,45.0,0.0
vnf1,50.0,31250.0
vnf1-dup8,50.0,28750.0
vnf2,50.0,24337.4
vnf2-dup9,50.0,22500.0
vnf1-dup6,50.0,27500.0
vnf2-dup10,50.0,21250.0
vnf2-dup7,50.0,19337.4
user2,50.0,34412.4
user1,50.0,35000.0
webserver,50.0,0.0
webserver2,50.0,0.0
vnf1,55.0,31250.0
vnf1-dup8,55.0,26312.6
vnf2,55.0,23012.6
vnf2-dup9,55.0,21250.0
vnf1-dup6,55.0,27425.0
vnf2-dup10,55.0,22462.6
vnf2-dup7,55.0,22437.6
user2,55.0,36987.4
user1,55.0,41499.8
webserver,55.0,0.0
webserver2,55.0,0.0
vnf1,60.0,28000.0
vnf1-dup8,60.0,25000.0
vnf2,60.0,19187.6
vnf2-dup9,60.0,20000.0
vnf1-dup6,60.0,25000.0
vnf2-dup10,60.0,18562.6
vnf2-dup7,60.0,19187.6
user2,60.0,38312.4
user1,60.0,37187.4
webserver,60.0,0.0
webserver2,60.0,0.0
vnf1,65.0,28750.0
vnf1-dup8,65.0,28750.0
vnf2,65.0,22500.0
vnf2-dup9,65.0,20362.6
vnf1-dup6,65.0,27862.6
vnf2-dup10,65.0,22500.0
vnf2-dup7,65.0,21250.0
user2,65.0,45887.4
user1,65.0,38750.0
webserver,65.0,0.0
webserver2,65.0,0.0
vnf1,70.0,25000.0
vnf1-dup8,70.0,25000.0
vnf2,70.0,18750.0
vnf2-dup9,70.0,20000.0
vnf1-dup6,70.0,25000.0
vnf2-dup10,70.0,18750.0
vnf2-dup7,70.0,20000.0
user2,70.0,32275.0
user1,70.0,38750.0
webserver,70.0,0.0
