Switch: edgeedge1,5.0,0.0
Switch: edgeedge1,5.0,0.0
Switch: edgecore,5.0,0.0
Switch: edgeedge1,5.0,0.011042
Switch: edgegw,5.0,0.0
Switch: edgeedge1,5.0,0.0
Switch: netcloudedge2,5.0,0.0
Switch: netcloudedge1,5.0,0.0
Switch: netcloudgw,5.0,0.0
Switch: netcloudedge1,5.0,0.0
Switch: netcloudcore,5.0,0.0
Switch: netcloudedge2,5.0,0.0
Switch: netcloudcore,5.0,0.0
Switch: inter2,5.0,0.0
Switch: inter1,5.0,0.0
Switch: inter1,5.0,0.004758
Switch: inter2,5.0,0.004758
Switch: internetedge,5.0,0.004758
Switch: internetcore,5.0,5.9475E-5
Switch: internetgw,5.0,0.004758
Switch: edgeedge1,10.0,0.0
Switch: edgeedge1,10.0,0.0
Switch: edgecore,10.0,0.0
Switch: edgeedge1,10.0,0.0118
Switch: edgegw,10.0,0.0
Switch: edgeedge1,10.0,0.0
Switch: netcloudedge2,10.0,0.0
Switch: netcloudedge1,10.0,0.0
Switch: netcloudgw,10.0,0.0
Switch: netcloudedge1,10.0,0.0
Switch: netcloudcore,10.0,0.0
Switch: netcloudedge2,10.0,0.0
Switch: netcloudcore,10.0,0.0
Switch: inter2,10.0,0.0
Switch: inter1,10.0,0.0
Switch: inter1,10.0,0.004752
Switch: inter2,10.0,0.004752
Switch: internetedge,10.0,0.004752
Switch: internetcore,10.0,5.94E-5
Switch: internetgw,10.0,0.004752
Switch: edgeedge1,15.0,0.0
Switch: edgeedge1,15.0,0.0
Switch: edgecore,15.0,0.0
Switch: edgeedge1,15.0,0.013198
Switch: edgegw,15.0,0.0
Switch: edgeedge1,15.0,0.0
Switch: netcloudedge2,15.0,0.0
Switch: netcloudedge1,15.0,0.0
Switch: netcloudgw,15.0,0.0
Switch: netcloudedge1,15.0,0.0
Switch: netcloudcore,15.0,0.0
Switch: netcloudedge2,15.0,0.0
Switch: netcloudcore,15.0,0.0
Switch: inter2,15.0,0.0
Switch: inter1,15.0,0.0
Switch: inter1,15.0,0.005
Switch: inter2,15.0,0.005
Switch: internetedge,15.0,0.005
Switch: internetcore,15.0,6.25E-5
Switch: internetgw,15.0,0.005
Switch: edgeedge1,20.0,0.0
Switch: edgeedge1,20.0,0.0
Switch: edgecore,20.0,0.0
Switch: edgeedge1,20.0,0.012022
Switch: edgegw,20.0,0.0
Switch: edgeedge1,20.0,0.0
Switch: netcloudedge2,20.0,0.0
Switch: netcloudedge1,20.0,0.0
Switch: netcloudgw,20.0,0.0
Switch: netcloudedge1,20.0,0.0
Switch: netcloudcore,20.0,0.0
Switch: netcloudedge2,20.0,0.0
Switch: netcloudcore,20.0,0.0
Switch: inter2,20.0,0.0
Switch: inter1,20.0,0.0
Switch: inter1,20.0,0.0038
Switch: inter2,20.0,0.0038
Switch: internetedge,20.0,0.0038
Switch: internetcore,20.0,4.75E-5
Switch: internetgw,20.0,0.0038
Switch: edgeedge1,25.0,0.0
Switch: edgeedge1,25.0,0.0
Switch: edgecore,25.0,0.0
Switch: edgeedge1,25.0,0.013074
Switch: edgegw,25.0,0.0
Switch: edgeedge1,25.0,0.0
Switch: netcloudedge2,25.0,0.0
Switch: netcloudedge1,25.0,0.0
Switch: netcloudgw,25.0,0.0
Switch: netcloudedge1,25.0,0.0
Switch: netcloudcore,25.0,0.0
Switch: netcloudedge2,25.0,0.0
Switch: netcloudcore,25.0,0.0
Switch: inter2,25.0,0.0
Switch: inter1,25.0,0.0
Switch: inter1,25.0,0.003326
Switch: inter2,25.0,0.003326
Switch: internetedge,25.0,0.003326
Switch: internetcore,25.0,4.1575E-5
Switch: internetgw,25.0,0.003326
Switch: edgeedge1,30.0,0.0
Switch: edgeedge1,30.0,0.0
Switch: edgecore,30.0,0.0
Switch: edgeedge1,30.0,0.0098
Switch: edgegw,30.0,0.0
Switch: edgeedge1,30.0,0.0
Switch: netcloudedge2,30.0,0.0
Switch: netcloudedge1,30.0,0.0
Switch: netcloudgw,30.0,0.0
Switch: netcloudedge1,30.0,0.0
Switch: netcloudcore,30.0,0.0
Switch: netcloudedge2,30.0,0.0
Switch: netcloudcore,30.0,0.0
Switch: inter2,30.0,0.0
Switch: inter1,30.0,0.0
Switch: inter1,30.0,0.004
Switch: inter2,30.0,0.004
Switch: internetedge,30.0,0.004
Switch: internetcore,30.0,5.0E-5
Switch: internetgw,30.0,0.004
Switch: edgeedge1,35.0,0.0
Switch: edgeedge1,35.0,0.0
Switch: edgecore,35.0,0.0
Switch: edgeedge1,35.0,0.01
Switch: edgegw,35.0,0.0
Switch: edgeedge1,35.0,0.0
Switch: netcloudedge2,35.0,0.0
Switch: netcloudedge1,35.0,0.0
Switch: netcloudgw,35.0,0.0
Switch: netcloudedge1,35.0,0.0
Switch: netcloudcore,35.0,0.0
Switch: netcloudedge2,35.0,0.0
Switch: netcloudcore,35.0,0.0
Switch: inter2,35.0,0.0
Switch: inter1,35.0,0.0
Switch: inter1,35.0,0.0032
Switch: inter2,35.0,0.0032
Switch: internetedge,35.0,0.0032
Switch: internetcore,35.0,4.0E-5
Switch: internetgw,35.0,0.0032
Switch: edgeedge1,40.0,0.0
Switch: edgeedge1,40.0,0.0
Switch: edgecore,40.0,0.0
Switch: edgeedge1,40.0,0.0148
Switch: edgegw,40.0,0.0
Switch: edgeedge1,40.0,0.0
Switch: netcloudedge2,40.0,0.0
Switch: netcloudedge1,40.0,0.0
Switch: netcloudgw,40.0,0.0
Switch: netcloudedge1,40.0,0.0
Switch: netcloudcore,40.0,0.0
Switch: netcloudedge2,40.0,0.0
Switch: netcloudcore,40.0,0.0
Switch: inter2,40.0,0.0
Switch: inter1,40.0,0.0
Switch: inter1,40.0,0.003
Switch: inter2,40.0,0.003
Switch: internetedge,40.0,0.003
Switch: internetcore,40.0,3.75E-5
Switch: internetgw,40.0,0.003
Switch: edgeedge1,45.0,0.0
Switch: edgeedge1,45.0,0.0
Switch: edgecore,45.0,0.0
Switch: edgeedge1,45.0,0.013946
Switch: edgegw,45.0,0.0
Switch: edgeedge1,45.0,0.0
Switch: netcloudedge2,45.0,0.0
Switch: netcloudedge1,45.0,0.0
Switch: netcloudgw,45.0,0.0
Switch: netcloudedge1,45.0,0.0
Switch: netcloudcore,45.0,0.0
Switch: netcloudedge2,45.0,0.0
Switch: netcloudcore,45.0,0.0
Switch: inter2,45.0,0.0
Switch: inter1,45.0,0.0
Switch: inter1,45.0,0.003654
Switch: inter2,45.0,0.003654
Switch: internetedge,45.0,0.003654
Switch: internetcore,45.0,4.5675E-5
Switch: internetgw,45.0,0.003654
Switch: edgeedge1,50.0,0.0
Switch: edgeedge1,50.0,0.0
Switch: edgecore,50.0,0.0
Switch: edgeedge1,50.0,0.011194
Switch: edgegw,50.0,0.0
Switch: edgeedge1,50.0,0.0
Switch: netcloudedge2,50.0,0.0
Switch: netcloudedge1,50.0,0.0
Switch: netcloudgw,50.0,0.0
Switch: netcloudedge1,50.0,0.0
Switch: netcloudcore,50.0,0.0
Switch: netcloudedge2,50.0,0.0
Switch: netcloudcore,50.0,0.0
Switch: inter2,50.0,0.0
Switch: inter1,50.0,0.0
Switch: inter1,50.0,0.0036
Switch: inter2,50.0,0.0036
Switch: internetedge,50.0,0.0036
Switch: internetcore,50.0,4.5E-5
Switch: internetgw,50.0,0.0036
Switch: edgeedge1,55.0,0.0
Switch: edgeedge1,55.0,0.0
Switch: edgecore,55.0,0.0
Switch: edgeedge1,55.0,0.01261
Switch: edgegw,55.0,0.0
Switch: edgeedge1,55.0,0.0
Switch: netcloudedge2,55.0,0.0
Switch: netcloudedge1,55.0,0.0
Switch: netcloudgw,55.0,0.0
Switch: netcloudedge1,55.0,0.0
Switch: netcloudcore,55.0,0.0
Switch: netcloudedge2,55.0,0.0
Switch: netcloudcore,55.0,0.0
Switch: inter2,55.0,0.0
Switch: inter1,55.0,0.0
Switch: inter1,55.0,0.0032
Switch: inter2,55.0,0.0032
