edgeuser1,5.0,0.004442
edgeuser2,5.0,0.0066
Switch: edgeedge1,5.0,0.004758
edgeuser4,5.0,0.004758
Switch: edgecore,5.0,0.004758
edgeuser3,5.0,0.0
netcloudhost4,5.0,0.0
netcloudhost1,5.0,0.0
Switch: netcloudcore,5.0,0.0
netcloudhost2,5.0,0.0
Switch: netcloudedge2,5.0,0.0
netcloudhost3,5.0,0.0
Switch: netcloudedge1,5.0,0.0
Switch: netcloudgw,5.0,0.0
Switch: edgegw,5.0,0.004758
Switch: inter2,5.0,0.0
Switch: internetgw,5.0,0.0
internethost,5.0,0.0
Switch: internetedge,5.0,0.0
Switch: internetcore,5.0,0.0
edgeuser1,10.0,0.006048
edgeuser2,10.0,0.005752
Switch: edgeedge1,10.0,0.004752
edgeuser4,10.0,0.004752
Switch: edgecore,10.0,0.004752
edgeuser3,10.0,0.0
netcloudhost4,10.0,0.0
netcloudhost1,10.0,0.0
Switch: netcloudcore,10.0,0.0
netcloudhost2,10.0,0.0
Switch: netcloudedge2,10.0,0.0
netcloudhost3,10.0,0.0
Switch: netcloudedge1,10.0,0.0
Switch: netcloudgw,10.0,0.0
Switch: edgegw,10.0,0.004752
Switch: inter2,10.0,0.0
Switch: internetgw,10.0,0.0
internethost,10.0,0.0
Switch: internetedge,10.0,0.0
Switch: internetcore,10.0,0.0
edgeuser1,15.0,0.006768
edgeuser2,15.0,0.00643
Switch: edgeedge1,15.0,0.005
edgeuser4,15.0,0.005
Switch: edgecore,15.0,0.005
edgeuser3,15.0,0.0
netcloudhost4,15.0,0.0
netcloudhost1,15.0,0.0
Switch: netcloudcore,15.0,0.0
netcloudhost2,15.0,0.0
Switch: netcloudedge2,15.0,0.0
netcloudhost3,15.0,0.0
Switch: netcloudedge1,15.0,0.0
Switch: netcloudgw,15.0,0.0
Switch: edgegw,15.0,0.005
Switch: inter2,15.0,0.0
Switch: internetgw,15.0,0.0
internethost,15.0,0.0
Switch: internetedge,15.0,0.0
Switch: internetcore,15.0,0.0
edgeuser1,20.0,0.006
edgeuser2,20.0,0.006022
Switch: edgeedge1,20.0,0.0038
edgeuser4,20.0,0.0038
Switch: edgecore,20.0,0.0038
edgeuser3,20.0,0.0
netcloudhost4,20.0,0.0
netcloudhost1,20.0,0.0
Switch: netcloudcore,20.0,0.0
netcloudhost2,20.0,0.0
Switch: netcloudedge2,20.0,0.0
netcloudhost3,20.0,0.0
Switch: netcloudedge1,20.0,0.0
Switch: netcloudgw,20.0,0.0
Switch: edgegw,20.0,0.0038
Switch: inter2,20.0,0.0
Switch: internetgw,20.0,0.0
internethost,20.0,0.0
Switch: internetedge,20.0,0.0
Switch: internetcore,20.0,0.0
edgeuser1,25.0,0.0056
edgeuser2,25.0,0.007474
Switch: edgeedge1,25.0,0.003326
edgeuser4,25.0,0.003326
Switch: edgecore,25.0,0.003326
edgeuser3,25.0,0.0
netcloudhost4,25.0,0.0
netcloudhost1,25.0,0.0
Switch: netcloudcore,25.0,0.0
