Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 1214, 0, 194.844, 194.844, 200.183, 5.339, 229, 200.183, 200.968, 0.786, 1722, 2, 200.968, 200.975, 0.007, 8,     6.132,
 1212, 0, 194.53, 194.53, 200.056, 5.526, 28, 200.056, 200.975, 0.919, 1791, 2, 200.975, 201.024, 0.049, 113,     6.494,
 1213, 0, 194.577, 194.577, 200.068, 5.491, 22, 200.068, 201.205, 1.136, 2088, 2, 201.205, 201.298, 0.093, 164,     6.721,
 1217, 0, 195.179, 195.179, 200.396, 5.217, 202, 200.396, 201.6, 1.204, 1751, 2, 201.6, 201.634, 0.034, 68,     6.455,
 1218, 0, 195.192, 195.192, 200.467, 5.275, 114, 200.467, 201.568, 1.101, 1381, 2, 201.568, 201.778, 0.21, 414,     6.586,
 1222, 0, 196.034, 196.034, 200.508, 4.475, 48, 200.508, 201.768, 1.259, 1288, 2, 201.768, 201.828, 0.06, 109,     5.794,
 1216, 0, 195.111, 195.111, 200.295, 5.184, 123, 200.295, 201.351, 1.056, 1202, 2, 201.351, 201.848, 0.497, 993,     6.736,
 1197, 0, 191.679, 191.679, 200.442, 8.763, 11551, 200.442, 201.799, 1.357, 1552, 2, 201.799, 201.868, 0.068, 119,    10.188,
 1223, 0, 196.384, 196.384, 200.508, 4.124, 7, 200.508, 201.818, 1.309, 1889, 2, 201.818, 201.928, 0.11, 221,     5.544,
 1221, 0, 195.644, 195.644, 200.489, 4.844, 43, 200.489, 202.048, 1.56, 1743, 2, 202.048, 202.058, 0.01, 7,     6.414,
 1226, 0, 196.649, 196.649, 200.532, 3.884, 2, 200.532, 202.017, 1.485, 2170, 2, 202.017, 202.116, 0.099, 198,     5.467,
 1224, 0, 196.553, 196.553, 200.52, 3.968, 17, 200.52, 202.148, 1.627, 1548, 2, 202.148, 202.182, 0.034, 68,     5.629,
 1219, 0, 195.224, 195.224, 200.452, 5.228, 21, 200.452, 202.267, 1.814, 1422, 2, 202.267, 202.296, 0.03, 59,     7.072,
 1225, 0, 196.575, 196.575, 200.52, 3.945, 7, 200.52, 202.307, 1.786, 1834, 2, 202.307, 202.39, 0.084, 156,     5.815,
 1232, 0, 197.69, 197.69, 200.697, 3.007, 14, 200.697, 202.38, 1.683, 1615, 2, 202.38, 202.518, 0.138, 276,     4.828,
 1234, 0, 197.73, 197.73, 200.747, 3.018, 70, 200.747, 202.568, 1.821, 1948, 2, 202.568, 202.578, 0.01, 10,     4.848,
 1227, 0, 197.248, 197.248, 200.627, 3.38, 213, 200.627, 202.556, 1.928, 1044, 2, 202.556, 202.588, 0.032, 52,     5.340,
 1220, 0, 195.481, 195.481, 200.467, 4.986, 5, 200.467, 201.849, 1.382, 1410, 2, 201.849, 202.62, 0.771, 1546,     7.139,
 1231, 0, 197.666, 197.666, 200.707, 3.042, 141, 200.707, 202.646, 1.939, 1866, 2, 202.646, 202.658, 0.012, 30,     4.993,
 1229, 0, 197.345, 197.345, 200.607, 3.262, 14, 200.607, 202.397, 1.79, 1883, 2, 202.397, 202.766, 0.369, 752,     5.421,
 1235, 0, 197.924, 197.924, 200.867, 2.944, 296, 200.867, 202.945, 2.078, 948, 2, 202.945, 202.959, 0.013, 27,     5.035,
 1233, 0, 197.712, 197.712, 200.707, 2.995, 15, 200.707, 202.805, 2.098, 1735, 2, 202.805, 203.038, 0.232, 465,     5.325,
 1230, 0, 197.42, 197.42, 200.687, 3.268, 149, 200.687, 203.067, 2.38, 1602, 2, 203.067, 203.077, 0.01, 17,     5.657,
 1228, 0, 197.281, 197.281, 200.587, 3.306, 109, 200.587, 202.879, 2.292, 1592, 2, 202.879, 203.182, 0.303, 607,     5.901,
 1237, 0, 198.201, 198.201, 201.037, 2.836, 340, 201.037, 203.145, 2.107, 1118, 2, 203.145, 203.214, 0.07, 159,     5.013,
 1239, 0, 198.469, 198.469, 202.078, 3.608, 220, 202.078, 203.902, 1.824, 1813, 2, 203.902, 203.912, 0.01, 9,     5.443,
 1236, 0, 197.984, 197.984, 201.968, 3.984, 2442, 201.968, 203.902, 1.934, 1601, 2, 203.902, 203.97, 0.069, 137,     5.986,
 1241, 0, 198.606, 198.606, 202.139, 3.534, 2, 202.139, 204.152, 2.012, 1437, 2, 204.152, 204.162, 0.01, 17,     5.556,
 1240, 0, 198.528, 198.528, 202.127, 3.6, 81, 202.127, 204.152, 2.024, 1144, 2, 204.152, 204.182, 0.03, 55,     5.654,
 1245, 0, 199.315, 199.315, 202.347, 3.033, 184, 202.347, 204.197, 1.85, 1352, 2, 204.197, 204.207, 0.01, 4,     4.892,
 1246, 0, 199.454, 199.454, 202.465, 3.011, 210, 202.465, 204.389, 1.924, 1487, 2, 204.389, 204.457, 0.068, 121,     5.003,
 1242, 0, 198.886, 198.886, 202.171, 3.286, 64, 202.171, 204.447, 2.275, 1555, 2, 204.447, 204.477, 0.03, 47,     5.591,
 1243, 0, 198.966, 198.966, 202.219, 3.252, 87, 202.219, 204.401, 2.182, 1322, 2, 204.401, 204.585, 0.184, 369,     5.619,
 1244, 0, 199.28, 199.28, 202.244, 2.965, 22, 202.244, 204.401, 2.156, 1528, 2, 204.401, 204.622, 0.221, 443,     5.342,
 1247, 0, 199.526, 199.526, 202.587, 3.061, 245, 202.587, 204.65, 2.063, 1532, 2, 204.65, 204.69, 0.04, 80,     5.164,
 1248, 0, 199.548, 199.548, 202.607, 3.058, 1, 202.607, 204.65, 2.043, 2059, 2, 204.65, 204.706, 0.057, 104,     5.158,
 1250, 0, 199.699, 199.699, 202.742, 3.043, 169, 202.742, 204.899, 2.158, 1177, 2, 204.899, 204.909, 0.01, 1,     5.211,
 1253, 0, 200.318, 200.318, 203.229, 2.911, 87, 203.229, 205.149, 1.919, 908, 2, 205.149, 205.165, 0.016, 48,     4.846,
 1251, 0, 199.804, 199.804, 202.965, 3.162, 447, 202.965, 205.267, 2.301, 2113, 2, 205.267, 205.283, 0.017, 33,     5.480,
 1252, 0, 199.936, 199.936, 203.186, 3.25, 430, 203.186, 204.887, 1.701, 1425, 2, 204.887, 205.298, 0.41, 821,     5.362,
 1255, 0, 200.4, 200.4, 203.798, 3.397, 86, 203.798, 205.587, 1.789, 1806, 2, 205.587, 205.608, 0.022, 43,     5.208,
 1256, 0, 200.431, 200.431, 204.84, 4.409, 2085, 204.84, 205.756, 0.916, 1033, 2, 205.756, 205.819, 0.063, 126,     5.388,
 1238, 0, 198.355, 198.355, 204.362, 6.007, 6651, 204.362, 205.785, 1.422, 1490, 2, 205.785, 205.836, 0.051, 94,     7.481,
 1249, 0, 199.619, 199.619, 202.658, 3.039, 76, 202.658, 204.899, 2.242, 1180, 2, 204.899, 205.899, 0.999, 1997,     6.280,
 1258, 0, 200.827, 200.827, 204.86, 4.032, 39, 204.86, 206.005, 1.145, 1327, 2, 206.005, 206.074, 0.069, 138,     5.247,
 1257, 0, 200.617, 200.617, 205.15, 4.532, 1551, 205.15, 206.254, 1.104, 924, 2, 206.254, 206.264, 0.01, 16,     5.647,
 1259, 0, 201.027, 201.027, 205.504, 4.477, 1272, 205.504, 206.419, 0.916, 2139, 2, 206.419, 206.441, 0.022, 44,     5.414,
 1254, 0, 200.362, 200.362, 203.746, 3.384, 1033, 203.746, 205.398, 1.652, 1349, 2, 205.398, 206.475, 1.078, 2169,     6.114,
 1260, 0, 201.04, 201.04, 205.504, 4.464, 705, 205.504, 206.586, 1.083, 1776, 2, 206.586, 206.719, 0.133, 266,     5.679,
 1264, 0, 201.581, 201.581, 205.722, 4.141, 116, 205.722, 206.836, 1.114, 1229, 2, 206.836, 206.846, 0.01, 13,     5.265,
 1265, 0, 201.622, 201.622, 205.743, 4.122, 42, 205.743, 207.003, 1.259, 1256, 2, 207.003, 207.024, 0.021, 27,     5.402,
 1262, 0, 201.164, 201.164, 205.564, 4.4, 93, 205.564, 206.669, 1.106, 1615, 2, 206.669, 207.038, 0.369, 738,     5.875,
 1263, 0, 201.504, 201.504, 205.648, 4.144, 156, 205.648, 206.962, 1.314, 1579, 2, 206.962, 207.096, 0.134, 249,     5.592,
 1261, 0, 201.111, 201.111, 205.837, 4.726, 666, 205.837, 207.086, 1.249, 1545, 2, 207.086, 207.096, 0.01, 8,     5.985,
 1267, 0, 201.973, 201.973, 205.857, 3.883, 36, 205.857, 207.252, 1.395, 1856, 2, 207.252, 207.285, 0.033, 67,     5.311,
 1268, 0, 202.06, 202.06, 205.917, 3.857, 88, 205.917, 207.419, 1.502, 1378, 2, 207.419, 207.461, 0.042, 84,     5.401,
 1266, 0, 201.889, 201.889, 205.898, 4.009, 281, 205.898, 207.57, 1.672, 824, 2, 207.57, 207.583, 0.013, 26,     5.694,
 1270, 0, 202.219, 202.219, 206.504, 4.285, 1148, 206.504, 207.669, 1.165, 1442, 2, 207.669, 207.766, 0.097, 195,     5.548,
 1271, 0, 202.562, 202.562, 206.701, 4.138, 395, 206.701, 208.123, 1.423, 862, 2, 208.123, 208.133, 0.01, 18,     5.571,
 1272, 0, 203.019, 203.019, 206.721, 3.702, 37, 206.721, 208.216, 1.496, 1739, 2, 208.216, 208.216, 0, 9,     5.197,
 1277, 0, 203.528, 203.528, 206.775, 3.247, 4, 206.775, 208.418, 1.642, 1226, 2, 208.418, 208.443, 0.025, 51,     4.915,
 1269, 0, 202.185, 202.185, 206.765, 4.58, 1728, 206.765, 208.465, 1.7, 1592, 2, 208.465, 208.508, 0.043, 86,     6.323,
 1273, 0, 203.176, 203.176, 206.733, 3.557, 19, 206.733, 208.376, 1.644, 993, 2, 208.376, 208.636, 0.259, 514,     5.460,
 1275, 0, 203.434, 203.434, 206.765, 3.332, 9, 206.765, 208.626, 1.861, 1124, 2, 208.626, 208.636, 0.01, 14,     5.202,
 1274, 0, 203.284, 203.284, 206.755, 3.471, 31, 206.755, 208.674, 1.919, 1945, 2, 208.674, 208.684, 0.01, 9,     5.400,
 1279, 0, 203.699, 203.699, 206.845, 3.146, 94, 206.845, 208.724, 1.879, 1794, 2, 208.724, 208.771, 0.047, 93,     5.072,
 1278, 0, 203.536, 203.536, 206.865, 3.33, 154, 206.865, 208.875, 2.01, 1475, 2, 208.875, 208.898, 0.023, 45,     5.362,
 1280, 0, 203.763, 203.763, 206.896, 3.133, 90, 206.896, 209.081, 2.185, 1256, 2, 209.081, 209.091, 0.011, 21,     5.329,
 1283, 0, 204.438, 204.438, 206.974, 2.535, 157, 206.974, 209.124, 2.151, 1572, 2, 209.124, 209.139, 0.015, 30,     4.701,
 1281, 0, 203.788, 203.788, 206.896, 3.108, 39, 206.896, 209.014, 2.119, 1741, 2, 209.014, 209.201, 0.187, 374,     5.414,
 1285, 0, 204.481, 204.481, 207.043, 2.562, 67, 207.043, 209.264, 2.22, 1238, 2, 209.264, 209.289, 0.025, 50,     4.807,
 1276, 0, 203.439, 203.439, 206.798, 3.359, 66, 206.798, 208.45, 1.651, 1198, 2, 208.45, 209.309, 0.859, 1703,     5.870,
 1287, 0, 204.549, 204.549, 207.146, 2.597, 8, 207.146, 209.339, 2.194, 1867, 2, 209.339, 209.364, 0.024, 52,     4.815,
 1286, 0, 204.507, 204.507, 207.134, 2.627, 182, 207.134, 209.38, 2.247, 1389, 2, 209.38, 209.407, 0.027, 54,     4.900,
 1282, 0, 204.024, 204.024, 207.158, 3.134, 520, 207.158, 209.513, 2.355, 1686, 2, 209.513, 209.523, 0.01, 1,     5.499,
 1288, 0, 204.757, 204.757, 207.158, 2.401, 2, 207.158, 209.629, 2.472, 1920, 2, 209.629, 209.645, 0.016, 32,     4.889,
 1284, 0, 204.457, 204.457, 207.01, 2.553, 49, 207.01, 209.589, 2.579, 1351, 2, 209.589, 209.707, 0.118, 228,     5.250,
 1289, 0, 205.036, 205.036, 207.17, 2.133, 2, 207.17, 209.838, 2.668, 1227, 2, 209.838, 209.866, 0.028, 68,     4.830,
 1292, 0, 205.431, 205.431, 207.249, 1.818, 109, 207.249, 209.833, 2.584, 1673, 2, 209.833, 209.879, 0.046, 76,     4.448,
 1291, 0, 205.279, 205.279, 207.195, 1.916, 35, 207.195, 209.879, 2.684, 1091, 2, 209.879, 209.889, 0.01, 8,     4.610,
 1293, 0, 205.629, 205.629, 207.261, 1.632, 11, 207.261, 209.879, 2.618, 1814, 2, 209.879, 209.968, 0.09, 180,     4.339,
 1295, 0, 205.962, 205.962, 207.375, 1.413, 181, 207.375, 210.082, 2.707, 1458, 2, 210.082, 210.088, 0.006, 3,     4.126,
 1294, 0, 205.762, 205.762, 207.284, 1.522, 47, 207.284, 210.088, 2.803, 1475, 2, 210.088, 210.112, 0.024, 34,     4.349,
 1296, 0, 206.125, 206.125, 207.387, 1.262, 9, 207.387, 210.128, 2.741, 1892, 2, 210.128, 210.138, 0.01, 19,     4.013,
 1298, 0, 206.534, 206.534, 207.467, 0.932, 103, 207.467, 210.334, 2.867, 1721, 2, 210.334, 210.356, 0.022, 42,     3.822,
 1297, 0, 206.446, 206.446, 207.407, 0.96, 24, 207.407, 210.346, 2.939, 1268, 2, 210.346, 210.509, 0.163, 327,     4.063,
 1300, 0, 206.644, 206.644, 207.538, 0.894, 76, 207.538, 210.596, 3.058, 915, 2, 210.596, 210.633, 0.037, 74,     3.988,
 1299, 0, 206.624, 206.624, 207.487, 0.863, 38, 207.487, 210.446, 2.959, 1606, 2, 210.446, 210.663, 0.217, 426,     4.039,
 1302, 0, 206.692, 206.692, 207.582, 0.89, 4, 207.582, 210.653, 3.07, 1232, 2, 210.653, 210.683, 0.03, 46,     3.990,
 1303, 0, 206.896, 206.896, 207.614, 0.719, 37, 207.614, 210.696, 3.081, 1486, 2, 210.696, 210.762, 0.066, 139,     3.867,
 1307, 0, 207.68, 207.68, 207.756, 0.076, 2, 207.756, 210.845, 3.088, 1262, 2, 210.845, 210.901, 0.056, 96,     3.220,
 1305, 0, 207.103, 207.103, 207.732, 0.63, 151, 207.732, 210.902, 3.169, 1569, 2, 210.902, 210.912, 0.01, 8,     3.809,
 1301, 0, 206.663, 206.663, 207.562, 0.9, 49, 207.562, 211.094, 3.532, 1841, 2, 211.094, 211.105, 0.011, 21,     4.442,
 1308, 0, 207.938, 207.938, 207.948, 0.01, 6, 207.948, 211.152, 3.204, 1205, 2, 211.152, 211.19, 0.038, 76,     3.252,
 1306, 0, 207.203, 207.203, 207.744, 0.541, 13, 207.744, 211.081, 3.336, 1281, 2, 211.081, 211.291, 0.21, 421,     4.088,
 1309, 0, 207.959, 207.959, 208.177, 0.217, 438, 208.177, 211.33, 3.153, 1154, 2, 211.33, 211.34, 0.01, 15,     3.380,
 1311, 0, 208.18, 208.18, 208.257, 0.077, 98, 208.257, 211.44, 3.183, 1399, 2, 211.44, 211.45, 0.01, 18,     3.270,
 1310, 0, 208.018, 208.018, 208.209, 0.19, 32, 208.209, 211.593, 3.385, 1838, 2, 211.593, 211.603, 0.01, 14,     3.585,
 1312, 0, 208.434, 208.434, 208.444, 0.01, 15, 208.444, 211.696, 3.252, 970, 2, 211.696, 211.729, 0.033, 56,     3.295,
 1313, 0, 208.717, 208.717, 208.727, 0.01, 8, 208.727, 211.87, 3.143, 1601, 2, 211.87, 211.88, 0.01, 5,     3.163,
 1314, 0, 208.906, 208.906, 208.916, 0.01, 5, 208.916, 211.946, 3.03, 1433, 2, 211.946, 211.956, 0.01, 13,     3.050,
 1304, 0, 207.043, 207.043, 207.652, 0.609, 75, 207.652, 211.094, 3.442, 2111, 2, 211.094, 212.042, 0.948, 1897,     4.999,
 1315, 0, 209.035, 209.035, 209.058, 0.023, 35, 209.058, 212.195, 3.137, 1688, 2, 212.195, 212.279, 0.083, 136,     3.244,
 1317, 0, 209.089, 209.089, 209.326, 0.238, 22, 209.326, 212.344, 3.018, 1747, 2, 212.344, 212.384, 0.04, 79,     3.295,
 1316, 0, 209.06, 209.06, 209.309, 0.249, 501, 209.309, 212.468, 3.16, 1553, 2, 212.468, 212.583, 0.115, 229,     3.523,
 1318, 0, 209.52, 209.52, 209.867, 0.347, 673, 209.867, 212.444, 2.577, 893, 2, 212.444, 212.628, 0.184, 330,     3.108,
 1319, 0, 209.607, 209.607, 209.904, 0.297, 37, 209.904, 212.693, 2.79, 1626, 2, 212.693, 212.73, 0.036, 73,     3.123,
 1290, 0, 205.224, 205.224, 209.904, 4.68, 5480, 209.904, 212.717, 2.814, 1430, 2, 212.717, 212.75, 0.032, 65,     7.526,
 1322, 0, 210.142, 210.142, 210.174, 0.032, 54, 210.174, 212.843, 2.669, 1146, 2, 212.843, 212.871, 0.029, 57,     2.730,
 1321, 0, 210.075, 210.075, 210.186, 0.111, 201, 210.186, 212.943, 2.757, 909, 2, 212.943, 212.977, 0.034, 52,     2.902,
 1320, 0, 209.669, 209.669, 209.932, 0.262, 56, 209.932, 212.967, 3.035, 1708, 2, 212.967, 213.08, 0.113, 226,     3.411,
 1323, 0, 210.191, 210.191, 210.218, 0.026, 42, 210.218, 213.216, 2.998, 2034, 2, 213.216, 213.223, 0.007, 8,     3.032,
 1325, 0, 210.291, 210.291, 210.5, 0.209, 419, 210.5, 213.251, 2.75, 1703, 2, 213.251, 213.323, 0.072, 144,     3.031,
 1326, 0, 210.358, 210.358, 210.385, 0.027, 51, 210.385, 213.359, 2.975, 2072, 2, 213.359, 213.376, 0.017, 33,     3.018,
 1324, 0, 210.219, 210.219, 210.25, 0.03, 38, 210.25, 213.472, 3.223, 1122, 2, 213.472, 213.489, 0.017, 34,     3.270,
 1327, 0, 210.893, 210.893, 210.903, 0.01, 15, 210.903, 213.5, 2.598, 1269, 2, 213.5, 213.517, 0.017, 34,     2.625,
 1329, 0, 211.152, 211.152, 211.197, 0.045, 76, 211.197, 213.749, 2.552, 1501, 2, 213.749, 213.962, 0.213, 442,     2.810,
 1328, 0, 211.129, 211.129, 211.229, 0.1, 188, 211.229, 214.083, 2.854, 1418, 2, 214.083, 214.106, 0.024, 47,     2.977,
 1330, 0, 211.391, 211.391, 211.401, 0.011, 33, 211.401, 214.167, 2.765, 1001, 2, 214.167, 214.268, 0.101, 203,     2.877,
 1332, 0, 211.536, 211.536, 212.058, 0.523, 1046, 212.058, 214.446, 2.388, 1576, 2, 214.446, 214.527, 0.081, 163,     2.992,
 1335, 0, 211.631, 211.631, 212.123, 0.492, 15, 212.123, 214.793, 2.669, 1769, 2, 214.793, 214.803, 0.01, 14,     3.172,
 1333, 0, 211.561, 211.561, 212.078, 0.517, 1, 212.078, 214.83, 2.752, 1779, 2, 214.83, 214.904, 0.073, 147,     3.342,
 1334, 0, 211.581, 211.581, 212.103, 0.522, 40, 212.103, 214.912, 2.809, 2018, 2, 214.912, 214.939, 0.026, 71,     3.358,
 1336, 0, 211.687, 211.687, 212.135, 0.448, 2, 212.135, 214.945, 2.81, 1535, 2, 214.945, 214.987, 0.042, 97,     3.300,
 1337, 0, 211.81, 211.81, 212.908, 1.098, 1547, 212.908, 215.2, 2.292, 1458, 2, 215.2, 215.228, 0.028, 56,     3.418,
 1338, 0, 212.263, 212.263, 213.088, 0.825, 361, 213.088, 215.329, 2.24, 1974, 2, 215.329, 215.359, 0.031, 39,     3.096,
 1339, 0, 212.356, 212.356, 213.108, 0.753, 27, 213.108, 215.609, 2.5, 1476, 2, 215.609, 215.619, 0.01, 1,     3.263,
 1340, 0, 212.386, 212.386, 213.118, 0.732, 16, 213.118, 215.578, 2.459, 1670, 2, 215.578, 215.629, 0.051, 95,     3.243,
 1343, 0, 212.7, 212.7, 213.372, 0.673, 35, 213.372, 215.692, 2.32, 1928, 2, 215.692, 215.702, 0.01, 2,     3.003,
 1331, 0, 211.401, 211.401, 213.348, 1.947, 3910, 213.348, 215.859, 2.51, 1181, 2, 215.859, 215.878, 0.019, 38,     4.476,
 1341, 0, 212.486, 212.486, 213.15, 0.665, 29, 213.15, 215.946, 2.796, 1088, 2, 215.946, 216.012, 0.066, 133,     3.527,
 1345, 0, 212.802, 212.802, 213.404, 0.603, 33, 213.404, 216.108, 2.704, 968, 2, 216.108, 216.199, 0.09, 181,     3.397,
 1346, 0, 213.045, 213.045, 213.416, 0.371, 16, 213.416, 216.251, 2.834, 1354, 2, 216.251, 216.261, 0.01, 9,     3.215,
 1342, 0, 212.631, 212.631, 213.36, 0.729, 410, 213.36, 216.001, 2.641, 2027, 2, 216.001, 216.392, 0.391, 782,     3.761,
 1347, 0, 213.066, 213.066, 213.448, 0.383, 27, 213.448, 216.42, 2.971, 1321, 2, 216.42, 216.432, 0.012, 25,     3.367,
 1348, 0, 213.236, 213.236, 213.448, 0.212, 37, 213.448, 216.5, 3.051, 1658, 2, 216.5, 216.53, 0.03, 60,     3.294,
 1344, 0, 212.735, 212.735, 213.428, 0.693, 118, 213.428, 216.308, 2.879, 1258, 2, 216.308, 216.55, 0.242, 451,     3.815,
 1349, 0, 213.453, 213.453, 213.48, 0.027, 34, 213.48, 216.571, 3.091, 1618, 2, 216.571, 216.581, 0.01, 4,     3.128,
 1351, 0, 213.747, 213.747, 213.784, 0.037, 89, 213.784, 216.919, 3.135, 1397, 2, 216.919, 217.062, 0.143, 287,     3.315,
 1353, 0, 214.115, 214.115, 214.158, 0.043, 83, 214.158, 217.077, 2.919, 1740, 2, 217.077, 217.096, 0.019, 38,     2.981,
 1352, 0, 213.893, 213.893, 213.926, 0.033, 70, 213.926, 217.018, 3.092, 1474, 2, 217.018, 217.105, 0.087, 172,     3.213,
 1354, 0, 214.148, 214.148, 214.168, 0.02, 22, 214.168, 217.105, 2.937, 1098, 2, 217.105, 217.115, 0.01, 27,     2.967,
 1357, 0, 214.5, 214.5, 214.532, 0.032, 61, 214.532, 217.267, 2.735, 1809, 2, 217.267, 217.291, 0.024, 47,     2.790,
 1356, 0, 214.419, 214.419, 214.429, 0.01, 32, 214.429, 217.217, 2.789, 1822, 2, 217.217, 217.309, 0.091, 183,     2.890,
 1358, 0, 214.522, 214.522, 214.552, 0.03, 32, 214.552, 217.326, 2.774, 1318, 2, 217.326, 217.336, 0.01, 7,     2.814,
 1359, 0, 214.563, 214.563, 214.603, 0.04, 61, 214.603, 217.618, 3.015, 1154, 2, 217.618, 217.673, 0.055, 117,     3.110,
 1360, 0, 214.736, 214.736, 214.752, 0.017, 39, 214.752, 217.715, 2.963, 1424, 2, 217.715, 217.819, 0.104, 208,     3.083,
 1361, 0, 214.788, 214.788, 214.818, 0.03, 67, 214.818, 217.864, 3.047, 1528, 2, 217.864, 218.033, 0.168, 337,     3.245,
 1362, 0, 214.791, 214.791, 214.862, 0.071, 49, 214.862, 217.974, 3.112, 1001, 2, 217.974, 218.063, 0.089, 178,     3.272,
 1363, 0, 215.319, 215.319, 215.328, 0.01, 2, 215.328, 218.223, 2.895, 1850, 2, 218.223, 218.322, 0.099, 197,     3.003,
 1355, 0, 214.269, 214.269, 215.534, 1.266, 2532, 215.534, 218.482, 2.948, 1946, 2, 218.482, 218.529, 0.047, 73,     4.260,
 1364, 0, 215.438, 215.438, 215.689, 0.251, 503, 215.689, 218.713, 3.024, 1045, 2, 218.713, 218.723, 0.01, 3,     3.285,
 1365, 0, 215.782, 215.782, 215.798, 0.016, 32, 215.798, 218.733, 2.935, 1568, 2, 218.733, 218.906, 0.173, 338,     3.124,
 1368, 0, 216.095, 216.095, 216.095, 0, 7, 216.095, 218.962, 2.867, 1330, 2, 218.962, 218.992, 0.03, 57,     2.897,
 1367, 0, 216.047, 216.047, 216.077, 0.03, 58, 216.077, 218.982, 2.905, 1463, 2, 218.982, 219.058, 0.076, 152,     3.011,
 1369, 0, 216.142, 216.142, 216.175, 0.032, 68, 216.175, 219.232, 3.057, 1433, 2, 219.232, 219.279, 0.047, 94,     3.136,
 1366, 0, 215.892, 215.892, 215.902, 0.01, 5, 215.902, 219.212, 3.31, 831, 2, 219.212, 219.437, 0.226, 420,     3.546,
 1370, 0, 216.235, 216.235, 216.235, 0, 8, 216.235, 219.461, 3.226, 1767, 2, 219.461, 219.516, 0.055, 110,     3.281,
 1371, 0, 217.188, 217.188, 217.198, 0.01, 13, 217.198, 219.481, 2.283, 1696, 2, 219.481, 219.539, 0.058, 116,     2.351,
 1373, 0, 217.319, 217.319, 217.358, 0.039, 78, 217.358, 219.71, 2.352, 1386, 2, 219.71, 219.841, 0.131, 262,     2.522,
 1372, 0, 217.203, 217.203, 217.273, 0.069, 115, 217.273, 219.83, 2.557, 1423, 2, 219.83, 219.882, 0.052, 104,     2.679,
 1374, 0, 217.472, 217.472, 217.547, 0.075, 150, 217.547, 220.08, 2.533, 1470, 2, 220.08, 220.139, 0.06, 119,     2.667,
 1379, 0, 218.182, 218.182, 218.214, 0.032, 10, 218.214, 220.441, 2.227, 1153, 2, 220.441, 220.465, 0.024, 47,     2.283,
 1378, 0, 218.122, 218.122, 218.194, 0.072, 147, 218.194, 220.491, 2.297, 859, 2, 220.491, 220.507, 0.016, 31,     2.385,
 1377, 0, 217.767, 217.767, 217.89, 0.123, 237, 217.89, 220.329, 2.439, 1666, 2, 220.329, 220.67, 0.341, 681,     2.903,
 1375, 0, 217.616, 217.616, 217.642, 0.026, 29, 217.642, 220.242, 2.6, 1447, 2, 220.242, 220.701, 0.459, 917,     3.084,
 1380, 0, 218.269, 218.269, 218.298, 0.028, 38, 218.298, 220.578, 2.28, 1814, 2, 220.578, 220.775, 0.197, 393,     2.505,
 1350, 0, 213.624, 213.624, 213.705, 0.081, 135, 213.705, 216.67, 2.964, 1103, 2, 216.67, 220.93, 4.261, 8522,     7.307,
 1383, 0, 219.021, 219.021, 219.136, 0.115, 230, 219.136, 221.077, 1.941, 700, 2, 221.077, 221.087, 0.01, 16,     2.066,
 1382, 0, 218.676, 218.676, 218.822, 0.147, 293, 218.822, 221.097, 2.275, 1531, 2, 221.097, 221.166, 0.069, 138,     2.491,
 1385, 0, 219.113, 219.113, 219.213, 0.099, 31, 219.213, 221.238, 2.026, 1066, 2, 221.238, 221.261, 0.023, 46,     2.148,
 1384, 0, 219.086, 219.086, 219.193, 0.107, 113, 219.193, 221.346, 2.153, 1877, 2, 221.346, 221.356, 0.01, 4,     2.270,
 1386, 0, 219.226, 219.226, 219.39, 0.165, 332, 219.39, 221.326, 1.936, 1139, 2, 221.326, 221.366, 0.04, 78,     2.141,
 1381, 0, 218.498, 218.498, 218.545, 0.047, 94, 218.545, 220.828, 2.283, 1140, 2, 220.828, 221.461, 0.633, 1267,     2.963,
 1388, 0, 219.498, 219.498, 219.556, 0.058, 95, 219.556, 221.496, 1.94, 1133, 2, 221.496, 221.506, 0.01, 10,     2.009,
 1389, 0, 220.45, 220.45, 220.513, 0.063, 127, 220.513, 222.253, 1.74, 1015, 2, 222.253, 222.391, 0.138, 276,     1.941,
 1391, 0, 220.879, 220.879, 220.926, 0.047, 94, 220.926, 222.701, 1.775, 1948, 2, 222.701, 222.731, 0.03, 59,     1.852,
 1387, 0, 219.464, 219.464, 219.479, 0.015, 34, 219.479, 221.845, 2.367, 1305, 2, 221.845, 222.761, 0.916, 1830,     3.298,
 1393, 0, 221.367, 221.367, 221.377, 0.01, 7, 221.377, 222.951, 1.574, 1462, 2, 222.951, 222.984, 0.034, 78,     1.617,
 1390, 0, 220.685, 220.685, 220.79, 0.105, 176, 220.79, 222.751, 1.962, 1592, 2, 222.751, 223.148, 0.397, 794,     2.463,
 1392, 0, 221.028, 221.028, 221.108, 0.081, 143, 221.108, 223.008, 1.899, 1082, 2, 223.008, 223.279, 0.271, 543,     2.251,
 1394, 0, 221.409, 221.409, 221.61, 0.201, 370, 221.61, 223.257, 1.647, 1691, 2, 223.257, 223.308, 0.052, 103,     1.899,
