Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 520, 0, 85.257, 85.257, 85.326, 0.068, 149, 85.326, 86.046, 0.721, 1756, 2, 86.046, 86.14, 0.094, 187,     0.882,
 521, 0, 85.289, 85.289, 85.338, 0.049, 18, 85.338, 86.174, 0.836, 1487, 2, 86.174, 86.207, 0.032, 31,     0.918,
 522, 0, 85.338, 85.338, 85.348, 0.01, 7, 85.348, 86.246, 0.898, 1054, 2, 86.246, 86.288, 0.042, 48,     0.950,
 516, 0, 84.432, 84.432, 84.484, 0.052, 117, 84.484, 85.214, 0.73, 1643, 2, 85.214, 86.296, 1.082, 2157,     1.865,
 507, 0, 82.537, 82.537, 82.582, 0.045, 64, 82.582, 83.511, 0.929, 1627, 2, 83.511, 86.4, 2.889, 5778,     3.862,
 524, 0, 85.491, 85.491, 85.556, 0.065, 124, 85.556, 86.447, 0.892, 933, 2, 86.447, 86.509, 0.062, 124,     1.018,
 523, 0, 85.421, 85.421, 85.437, 0.016, 32, 85.437, 86.296, 0.86, 1412, 2, 86.296, 86.57, 0.274, 565,     1.150,
 518, 0, 84.999, 84.999, 85.933, 0.935, 1861, 85.933, 87.001, 1.068, 1209, 2, 87.001, 87.014, 0.013, 26,     2.015,
 525, 0, 85.696, 85.696, 85.706, 0.01, 15, 85.706, 86.795, 1.088, 1295, 2, 86.795, 87.336, 0.541, 1083,     1.640,
 526, 0, 86.493, 86.493, 86.52, 0.026, 28, 86.52, 87.705, 1.185, 1377, 2, 87.705, 87.723, 0.017, 35,     1.229,
 528, 0, 86.612, 86.612, 86.612, 0, 13, 86.612, 87.798, 1.186, 1399, 2, 87.798, 87.89, 0.092, 172,     1.278,
 530, 0, 86.724, 86.724, 86.734, 0.01, 29, 86.734, 87.93, 1.196, 1519, 2, 87.93, 87.966, 0.036, 72,     1.242,
 529, 0, 86.681, 86.681, 86.681, 0, 9, 86.681, 87.88, 1.199, 2139, 2, 87.88, 88.037, 0.157, 314,     1.356,
 527, 0, 86.541, 86.541, 86.813, 0.272, 560, 86.813, 88.08, 1.267, 1665, 2, 88.08, 88.213, 0.133, 264,     1.672,
 532, 0, 86.946, 86.946, 86.991, 0.046, 105, 86.991, 88.279, 1.288, 1332, 2, 88.279, 88.292, 0.013, 26,     1.346,
 531, 0, 86.89, 86.89, 87.083, 0.193, 360, 87.083, 88.329, 1.246, 1033, 2, 88.329, 88.353, 0.023, 47,     1.463,
 534, 0, 87.288, 87.288, 87.359, 0.071, 123, 87.359, 88.528, 1.169, 1443, 2, 88.528, 88.548, 0.02, 40,     1.260,
 535, 0, 87.398, 87.398, 88.507, 1.11, 2220, 88.507, 89.223, 0.716, 1372, 2, 89.223, 89.274, 0.05, 101,     1.876,
 505, 0, 82.369, 82.369, 82.471, 0.103, 211, 82.471, 83.405, 0.933, 1466, 2, 83.405, 89.31, 5.906, 11812,     6.942,
 536, 0, 87.66, 87.66, 89.141, 1.481, 1243, 89.141, 89.867, 0.726, 1456, 2, 89.867, 89.877, 0.01, 17,     2.217,
 538, 0, 87.825, 87.825, 89.197, 1.372, 58, 89.197, 90.021, 0.824, 1941, 2, 90.021, 90.07, 0.049, 97,     2.245,
 533, 0, 87.254, 87.254, 89.418, 2.164, 4313, 89.418, 90.271, 0.853, 1689, 2, 90.271, 90.291, 0.02, 32,     3.037,
 540, 0, 88.053, 88.053, 89.596, 1.543, 356, 89.596, 90.473, 0.876, 1459, 2, 90.473, 90.491, 0.019, 37,     2.438,
 541, 0, 88.178, 88.178, 89.646, 1.468, 93, 89.646, 90.585, 0.938, 1680, 2, 90.585, 90.595, 0.01, 1,     2.416,
 542, 0, 88.293, 88.293, 89.68, 1.387, 62, 89.68, 90.674, 0.993, 1891, 2, 90.674, 90.688, 0.014, 28,     2.394,
 537, 0, 87.741, 87.741, 89.167, 1.426, 33, 89.167, 89.971, 0.804, 1645, 2, 89.971, 90.708, 0.736, 1437,     2.967,
 543, 0, 88.335, 88.335, 89.74, 1.406, 111, 89.74, 90.797, 1.057, 1170, 2, 90.797, 90.817, 0.019, 39,     2.482,
 544, 0, 88.51, 88.51, 89.76, 1.25, 31, 89.76, 90.884, 1.123, 1507, 2, 90.884, 90.894, 0.01, 10,     2.384,
 545, 0, 88.597, 88.597, 89.79, 1.194, 41, 89.79, 91.006, 1.215, 1595, 2, 91.006, 91.016, 0.01, 1,     2.419,
 547, 0, 88.856, 88.856, 89.85, 0.994, 67, 89.85, 91.084, 1.233, 1341, 2, 91.084, 91.115, 0.031, 62,     2.259,
 546, 0, 88.7, 88.7, 89.8, 1.1, 1, 89.8, 91.048, 1.247, 1381, 2, 91.048, 91.135, 0.087, 144,     2.435,
 550, 0, 89.531, 89.531, 89.92, 0.389, 3, 89.92, 91.305, 1.384, 1409, 2, 91.305, 91.329, 0.024, 48,     1.798,
 549, 0, 89.482, 89.482, 89.908, 0.426, 54, 89.908, 91.271, 1.362, 1390, 2, 91.271, 91.349, 0.078, 117,     1.867,
 548, 0, 89.459, 89.459, 89.864, 0.406, 2, 89.864, 91.206, 1.341, 1413, 2, 91.206, 91.369, 0.163, 292,     1.910,
 539, 0, 87.838, 87.838, 90.05, 2.213, 1692, 90.05, 91.408, 1.357, 866, 2, 91.408, 91.5, 0.092, 184,     3.662,
 551, 0, 89.685, 89.685, 90.14, 0.454, 412, 90.14, 91.52, 1.38, 1067, 2, 91.52, 91.53, 0.01, 10,     1.845,
 552, 0, 90.099, 90.099, 90.194, 0.095, 189, 90.194, 91.609, 1.416, 1391, 2, 91.609, 91.644, 0.035, 70,     1.546,
 553, 0, 90.332, 90.332, 90.332, 0, 6, 90.332, 91.658, 1.326, 1115, 2, 91.658, 91.668, 0.01, 21,     1.336,
 554, 0, 90.395, 90.395, 90.465, 0.069, 142, 90.465, 91.809, 1.345, 1430, 2, 91.809, 91.819, 0.01, 12,     1.424,
 555, 0, 90.62, 90.62, 90.671, 0.051, 96, 90.671, 92.009, 1.338, 1714, 2, 92.009, 92.04, 0.031, 62,     1.420,
 556, 0, 90.661, 90.661, 90.785, 0.124, 228, 90.785, 92.059, 1.274, 1586, 2, 92.059, 92.069, 0.01, 12,     1.408,
 557, 0, 90.708, 90.708, 90.938, 0.23, 465, 90.938, 92.319, 1.381, 1612, 2, 92.319, 92.379, 0.06, 120,     1.671,
 559, 0, 91.673, 91.673, 91.673, 0, 6, 91.673, 92.62, 0.947, 1020, 2, 92.62, 92.638, 0.018, 36,     0.965,
 560, 0, 91.756, 91.756, 91.756, 0, 9, 91.756, 92.663, 0.907, 1482, 2, 92.663, 92.673, 0.01, 9,     0.917,
 561, 0, 91.846, 91.846, 91.877, 0.031, 61, 91.877, 92.713, 0.836, 1295, 2, 92.713, 92.724, 0.011, 22,     0.878,
 562, 0, 91.937, 91.937, 92.064, 0.127, 258, 92.064, 92.807, 0.743, 935, 2, 92.807, 92.853, 0.046, 93,     0.917,
 564, 0, 92.068, 92.068, 92.068, 0, 1, 92.068, 92.87, 0.802, 1681, 2, 92.87, 92.922, 0.052, 96,     0.854,
 563, 0, 92.042, 92.042, 92.078, 0.036, 69, 92.078, 92.912, 0.834, 1335, 2, 92.912, 92.932, 0.02, 33,     0.890,
 567, 0, 92.379, 92.379, 92.389, 0.01, 10, 92.389, 93.208, 0.819, 1559, 2, 93.208, 93.218, 0.01, 14,     0.839,
 568, 0, 92.4, 92.4, 92.41, 0.01, 8, 92.41, 93.253, 0.843, 1425, 2, 93.253, 93.268, 0.015, 30,     0.868,
 566, 0, 92.308, 92.308, 92.472, 0.164, 336, 92.472, 93.309, 0.837, 1951, 2, 93.309, 93.321, 0.011, 23,     1.013,
 570, 0, 92.523, 92.523, 92.593, 0.07, 155, 92.593, 93.467, 0.874, 1641, 2, 93.467, 93.477, 0.01, 14,     0.954,
 569, 0, 92.457, 92.457, 92.506, 0.049, 65, 92.506, 93.407, 0.901, 1508, 2, 93.407, 93.606, 0.198, 397,     1.149,
 572, 0, 93.012, 93.012, 93.039, 0.027, 69, 93.039, 93.77, 0.73, 1565, 2, 93.77, 93.78, 0.01, 21,     0.768,
 573, 0, 93.082, 93.082, 93.098, 0.016, 32, 93.098, 93.814, 0.715, 1604, 2, 93.814, 93.847, 0.034, 67,     0.765,
 571, 0, 93.005, 93.005, 93.012, 0.007, 15, 93.012, 93.717, 0.705, 1442, 2, 93.717, 93.873, 0.156, 312,     0.868,
 565, 0, 92.168, 92.168, 92.2, 0.032, 57, 92.2, 93.06, 0.86, 1714, 2, 93.06, 93.893, 0.833, 1644,     1.725,
 576, 0, 93.193, 93.193, 93.203, 0.01, 13, 93.203, 93.986, 0.783, 786, 2, 93.986, 94.075, 0.089, 178,     0.882,
 577, 0, 93.475, 93.475, 93.495, 0.019, 59, 93.495, 94.293, 0.798, 1489, 2, 94.293, 94.305, 0.012, 24,     0.830,
 575, 0, 93.132, 93.132, 93.375, 0.242, 497, 93.375, 94.09, 0.716, 1821, 2, 94.09, 94.325, 0.235, 442,     1.193,
 574, 0, 93.105, 93.105, 93.126, 0.021, 56, 93.126, 93.926, 0.799, 901, 2, 93.926, 94.493, 0.568, 1136,     1.388,
 578, 0, 93.791, 93.791, 93.815, 0.025, 49, 93.815, 94.692, 0.877, 790, 2, 94.692, 94.711, 0.019, 37,     0.920,
 579, 0, 94.032, 94.032, 94.042, 0.01, 7, 94.042, 94.9, 0.858, 1601, 2, 94.9, 94.926, 0.025, 51,     0.894,
 580, 0, 94.126, 94.126, 94.148, 0.022, 60, 94.148, 94.942, 0.794, 1384, 2, 94.942, 94.953, 0.011, 22,     0.827,
 582, 0, 94.19, 94.19, 94.19, 0, 2, 94.19, 95.03, 0.84, 1511, 2, 95.03, 95.068, 0.038, 76,     0.878,
 581, 0, 94.162, 94.162, 94.202, 0.04, 77, 94.202, 95.096, 0.894, 1816, 2, 95.096, 95.16, 0.064, 124,     0.998,
 583, 0, 94.321, 94.321, 94.35, 0.028, 37, 94.35, 95.359, 1.01, 1517, 2, 95.359, 95.39, 0.031, 61,     1.068,
 558, 0, 91.219, 91.219, 91.235, 0.016, 44, 91.235, 92.463, 1.228, 2029, 2, 92.463, 95.556, 3.093, 6186,     4.337,
 584, 0, 95.011, 95.011, 95.043, 0.032, 28, 95.043, 95.933, 0.89, 1191, 2, 95.933, 95.972, 0.038, 77,     0.960,
 585, 0, 95.148, 95.148, 95.176, 0.028, 75, 95.176, 96.062, 0.886, 1366, 2, 96.062, 96.283, 0.221, 442,     1.135,
 586, 0, 95.27, 95.27, 95.302, 0.032, 65, 95.302, 96.261, 0.959, 1081, 2, 96.261, 96.303, 0.042, 84,     1.034,
 587, 0, 95.329, 95.329, 95.375, 0.046, 64, 95.375, 96.465, 1.089, 1653, 2, 96.465, 96.5, 0.035, 70,     1.170,
 588, 0, 95.383, 95.383, 95.383, 0, 3, 95.383, 96.546, 1.163, 998, 2, 96.546, 96.646, 0.1, 201,     1.263,
 589, 0, 95.649, 95.649, 95.659, 0.01, 19, 95.659, 96.676, 1.017, 1628, 2, 96.676, 96.686, 0.01, 19,     1.037,
 591, 0, 96.163, 96.163, 96.173, 0.01, 10, 96.173, 96.969, 0.797, 1054, 2, 96.969, 96.987, 0.017, 46,     0.824,
 590, 0, 96.149, 96.149, 96.291, 0.142, 267, 96.291, 97.019, 0.728, 1675, 2, 97.019, 97.029, 0.01, 17,     0.880,
 592, 0, 96.415, 96.415, 96.654, 0.239, 452, 96.654, 97.396, 0.742, 1452, 2, 97.396, 97.471, 0.075, 150,     1.056,
 594, 0, 96.587, 96.587, 96.745, 0.158, 286, 96.745, 97.544, 0.799, 1530, 2, 97.544, 97.56, 0.016, 33,     0.973,
 593, 0, 96.45, 96.45, 96.482, 0.032, 35, 96.482, 97.198, 0.716, 1437, 2, 97.198, 97.667, 0.468, 904,     1.217,
 595, 0, 96.941, 96.941, 97.077, 0.137, 268, 97.077, 97.797, 0.719, 1363, 2, 97.797, 97.822, 0.025, 51,     0.881,
 596, 0, 97.304, 97.304, 97.335, 0.032, 49, 97.335, 98.064, 0.729, 1586, 2, 98.064, 98.088, 0.023, 47,     0.784,
 598, 0, 97.556, 97.556, 97.591, 0.035, 56, 97.591, 98.304, 0.713, 1102, 2, 98.304, 98.314, 0.01, 7,     0.758,
 597, 0, 97.51, 97.51, 97.579, 0.069, 157, 97.579, 98.324, 0.745, 871, 2, 98.324, 98.372, 0.047, 95,     0.862,
 599, 0, 97.611, 97.611, 97.643, 0.032, 53, 97.643, 98.474, 0.831, 2092, 2, 98.474, 98.484, 0.01, 7,     0.873,
 600, 0, 97.844, 97.844, 97.854, 0.01, 13, 97.854, 98.672, 0.817, 1703, 2, 98.672, 98.702, 0.03, 60,     0.857,
 601, 0, 98.037, 98.037, 98.083, 0.047, 71, 98.083, 98.877, 0.793, 1937, 2, 98.877, 98.887, 0.01, 19,     0.850,
 602, 0, 98.111, 98.111, 98.213, 0.102, 199, 98.213, 98.933, 0.72, 1331, 2, 98.933, 98.943, 0.01, 16,     0.832,
 603, 0, 98.401, 98.401, 98.411, 0.01, 11, 98.411, 99.129, 0.718, 1354, 2, 99.129, 99.139, 0.01, 1,     0.738,
 604, 0, 98.468, 98.468, 98.501, 0.032, 65, 98.501, 99.324, 0.824, 1321, 2, 99.324, 99.408, 0.084, 168,     0.940,
 605, 0, 98.552, 98.552, 98.602, 0.05, 100, 98.602, 99.368, 0.766, 1642, 2, 99.368, 99.515, 0.148, 296,     0.964,
 606, 0, 98.868, 98.868, 98.968, 0.099, 162, 98.968, 99.694, 0.727, 1200, 2, 99.694, 99.714, 0.019, 39,     0.846,
 609, 0, 99.345, 99.345, 99.409, 0.064, 126, 99.409, 100.14, 0.731, 1671, 2, 100.14, 100.166, 0.026, 52,     0.821,
 610, 0, 99.409, 99.409, 99.473, 0.064, 128, 99.473, 100.195, 0.721, 1559, 2, 100.195, 100.224, 0.029, 59,     0.815,
 608, 0, 99.299, 99.299, 99.573, 0.275, 544, 99.573, 100.292, 0.719, 1802, 2, 100.292, 100.364, 0.072, 143,     1.065,
 611, 0, 99.652, 99.652, 99.704, 0.052, 82, 99.704, 100.432, 0.728, 1107, 2, 100.432, 100.463, 0.031, 62,     0.811,
 612, 0, 99.762, 99.762, 100.246, 0.485, 970, 100.246, 101.068, 0.822, 1772, 2, 101.068, 101.078, 0.01, 9,     1.316,
 614, 0, 100.057, 100.057, 100.292, 0.235, 60, 100.292, 101.162, 0.87, 1575, 2, 101.162, 101.203, 0.041, 95,     1.147,
 615, 0, 100.211, 100.211, 100.368, 0.157, 140, 100.368, 101.268, 0.899, 1682, 2, 101.268, 101.302, 0.034, 68,     1.090,
 613, 0, 99.812, 99.812, 100.497, 0.685, 1353, 100.497, 101.318, 0.82, 1454, 2, 101.318, 101.553, 0.235, 434,     1.740,
 618, 0, 100.546, 100.546, 100.841, 0.294, 120, 100.841, 101.724, 0.883, 1578, 2, 101.724, 101.734, 0.01, 2,     1.187,
 619, 0, 100.803, 100.803, 100.855, 0.052, 28, 100.855, 101.773, 0.918, 1096, 2, 101.773, 101.813, 0.04, 80,     1.010,
 616, 0, 100.347, 100.347, 100.865, 0.518, 980, 100.865, 101.865, 1, 1514, 2, 101.865, 101.905, 0.04, 80,     1.558,
 617, 0, 100.487, 100.487, 100.781, 0.294, 568, 100.781, 101.658, 0.877, 1577, 2, 101.658, 101.951, 0.293, 573,     1.464,
 620, 0, 101.07, 101.07, 101.104, 0.034, 80, 101.104, 101.941, 0.837, 1501, 2, 101.941, 101.961, 0.02, 34,     0.891,
 621, 0, 101.222, 101.222, 101.231, 0.009, 20, 101.231, 102.067, 0.836, 1173, 2, 102.067, 102.08, 0.013, 26,     0.858,
 622, 0, 101.266, 101.266, 101.34, 0.073, 152, 101.34, 102.191, 0.851, 1121, 2, 102.191, 102.253, 0.062, 125,     0.987,
 623, 0, 101.371, 101.371, 101.449, 0.078, 164, 101.449, 102.401, 0.953, 1451, 2, 102.401, 102.502, 0.101, 202,     1.131,
 624, 0, 101.402, 101.402, 101.473, 0.071, 131, 101.473, 102.476, 1.003, 1481, 2, 102.476, 102.565, 0.089, 179,     1.163,
 625, 0, 101.44, 101.44, 101.668, 0.228, 418, 101.668, 102.768, 1.1, 1621, 2, 102.768, 102.81, 0.042, 74,     1.370,
 626, 0, 101.532, 101.532, 101.576, 0.044, 72, 101.576, 102.61, 1.034, 1942, 2, 102.61, 102.83, 0.22, 430,     1.298,
 629, 0, 102.171, 102.171, 102.181, 0.01, 10, 102.181, 103.088, 0.906, 1467, 2, 103.088, 103.146, 0.058, 117,     0.975,
 628, 0, 102.162, 102.162, 102.211, 0.048, 102, 102.211, 103.291, 1.08, 1872, 2, 103.291, 103.454, 0.162, 325,     1.291,
 630, 0, 102.288, 102.288, 102.309, 0.021, 25, 102.309, 103.491, 1.182, 1145, 2, 103.491, 103.542, 0.051, 99,     1.254,
 607, 0, 99.063, 99.063, 99.095, 0.032, 41, 99.095, 99.913, 0.817, 2020, 2, 99.913, 103.625, 3.713, 7426,     4.562,
 631, 0, 102.413, 102.413, 102.424, 0.01, 9, 102.424, 103.772, 1.349, 1349, 2, 103.772, 103.838, 0.066, 131,     1.424,
 634, 0, 102.741, 102.741, 102.788, 0.047, 115, 102.788, 104.022, 1.234, 1477, 2, 104.022, 104.092, 0.07, 140,     1.351,
 632, 0, 102.564, 102.564, 102.731, 0.168, 345, 102.731, 103.972, 1.241, 999, 2, 103.972, 104.172, 0.199, 402,     1.608,
 635, 0, 102.79, 102.79, 103.295, 0.505, 1014, 103.295, 104.311, 1.015, 1615, 2, 104.311, 104.349, 0.038, 76,     1.559,
 638, 0, 103.331, 103.331, 103.331, 0, 1, 103.331, 104.422, 1.09, 1076, 2, 104.422, 104.506, 0.084, 168,     1.174,
 636, 0, 103.011, 103.011, 103.016, 0.005, 23, 103.016, 104.113, 1.097, 1410, 2, 104.113, 104.516, 0.402, 797,     1.505,
 637, 0, 103.29, 103.29, 103.295, 0.005, 23, 103.295, 104.379, 1.084, 1765, 2, 104.379, 104.516, 0.136, 261,     1.226,
 639, 0, 103.36, 103.36, 103.395, 0.035, 70, 103.395, 104.516, 1.12, 1782, 2, 104.516, 104.526, 0.01, 3,     1.165,
 640, 0, 103.838, 103.838, 103.848, 0.01, 29, 103.848, 104.629, 0.78, 1055, 2, 104.629, 104.639, 0.01, 1,     0.801,
 627, 0, 102.069, 102.069, 102.069, 0, 9, 102.069, 102.96, 0.891, 1422, 2, 102.96, 104.693, 1.733, 3467,     2.625,
 641, 0, 103.911, 103.911, 103.921, 0.01, 19, 103.921, 104.716, 0.795, 1746, 2, 104.716, 104.811, 0.095, 188,     0.900,
 642, 0, 103.95, 103.95, 104.116, 0.167, 334, 104.116, 104.841, 0.725, 1750, 2, 104.841, 104.854, 0.013, 27,     0.905,
 633, 0, 102.619, 102.619, 102.67, 0.051, 92, 102.67, 103.922, 1.252, 1919, 2, 103.922, 105.303, 1.381, 2762,     2.684,
 644, 0, 104.124, 104.124, 105.071, 0.946, 1906, 105.071, 105.778, 0.708, 1098, 2, 105.778, 105.8, 0.022, 43,     1.675,
 646, 0, 104.559, 104.559, 105.131, 0.572, 37, 105.131, 105.848, 0.717, 1381, 2, 105.848, 105.858, 0.01, 1,     1.299,
 645, 0, 104.149, 104.149, 105.097, 0.948, 22, 105.097, 105.815, 0.718, 1564, 2, 105.815, 105.868, 0.052, 91,     1.719,
 647, 0, 104.659, 104.659, 105.157, 0.498, 32, 105.157, 105.985, 0.828, 1187, 2, 105.985, 106.011, 0.025, 51,     1.351,
 648, 0, 104.858, 104.858, 105.235, 0.377, 118, 105.235, 106.028, 0.793, 1806, 2, 106.028, 106.054, 0.026, 52,     1.197,
 649, 0, 104.912, 104.912, 105.249, 0.337, 15, 105.249, 106.065, 0.816, 2143, 2, 106.065, 106.075, 0.01, 8,     1.163,
 650, 0, 105.071, 105.071, 105.563, 0.493, 619, 105.563, 106.385, 0.822, 1611, 2, 106.385, 106.395, 0.01, 23,     1.324,
 651, 0, 105.597, 105.597, 105.631, 0.035, 70, 105.631, 106.434, 0.803, 1242, 2, 106.434, 106.456, 0.022, 45,     0.860,
 652, 0, 105.736, 105.736, 105.744, 0.008, 17, 105.744, 106.592, 0.848, 1619, 2, 106.592, 106.703, 0.111, 224,     0.967,
 654, 0, 105.902, 105.902, 105.934, 0.032, 53, 105.934, 106.791, 0.858, 1223, 2, 106.791, 106.822, 0.031, 61,     0.920,
 653, 0, 105.797, 105.797, 105.814, 0.016, 53, 105.814, 106.634, 0.821, 1713, 2, 106.634, 106.84, 0.206, 412,     1.043,
 655, 0, 105.975, 105.975, 105.985, 0.01, 9, 105.985, 106.844, 0.859, 1323, 2, 106.844, 106.897, 0.052, 114,     0.922,
 656, 0, 106.041, 106.041, 106.059, 0.018, 46, 106.059, 106.99, 0.931, 1627, 2, 106.99, 107.037, 0.046, 93,     0.996,
 657, 0, 106.201, 106.201, 106.305, 0.104, 225, 106.305, 107.19, 0.885, 1294, 2, 107.19, 107.2, 0.01, 2,     0.999,
 658, 0, 106.271, 106.271, 106.403, 0.133, 194, 106.403, 107.243, 0.84, 1557, 2, 107.243, 107.268, 0.025, 49,     0.997,
 660, 0, 106.463, 106.463, 106.693, 0.231, 93, 106.693, 107.643, 0.95, 1406, 2, 107.643, 107.653, 0.01, 3,     1.191,
 659, 0, 106.296, 106.296, 106.643, 0.348, 477, 106.643, 107.6, 0.957, 1815, 2, 107.6, 107.803, 0.203, 405,     1.507,
 661, 0, 107.025, 107.025, 107.096, 0.072, 107, 107.096, 107.898, 0.801, 2090, 2, 107.898, 108.037, 0.139, 279,     1.012,
 662, 0, 107.061, 107.061, 107.431, 0.369, 669, 107.431, 108.161, 0.73, 1436, 2, 108.161, 108.18, 0.019, 37,     1.118,
 664, 0, 107.711, 107.711, 107.761, 0.049, 66, 107.761, 108.485, 0.724, 1578, 2, 108.485, 108.495, 0.01, 8,     0.784,
 663, 0, 107.706, 107.706, 107.728, 0.022, 48, 107.728, 108.459, 0.731, 1548, 2, 108.459, 108.66, 0.201, 402,     0.954,
 665, 0, 107.733, 107.733, 107.799, 0.066, 61, 107.799, 108.665, 0.867, 1407, 2, 108.665, 108.695, 0.03, 57,     0.963,
 666, 0, 107.832, 107.832, 107.886, 0.054, 108, 107.886, 108.708, 0.822, 1421, 2, 108.708, 108.718, 0.01, 6,     0.886,
 667, 0, 107.937, 107.937, 107.995, 0.058, 99, 107.995, 108.865, 0.871, 890, 2, 108.865, 108.901, 0.036, 72,     0.965,
 670, 0, 108.176, 108.176, 108.194, 0.018, 27, 108.194, 109.063, 0.869, 1277, 2, 109.063, 109.094, 0.031, 63,     0.918,
 668, 0, 108.027, 108.027, 108.047, 0.02, 53, 108.047, 108.915, 0.867, 1886, 2, 108.915, 109.3, 0.385, 771,     1.273,
 671, 0, 108.435, 108.435, 108.513, 0.078, 138, 108.513, 109.314, 0.801, 1610, 2, 109.314, 109.344, 0.03, 48,     0.909,
 673, 0, 108.845, 108.845, 108.907, 0.061, 17, 108.907, 109.642, 0.736, 1688, 2, 109.642, 109.655, 0.013, 25,     0.809,
 675, 0, 109.135, 109.135, 109.135, 0, 10, 109.135, 110.057, 0.922, 1597, 2, 110.057, 110.073, 0.016, 31,     0.938,
 676, 0, 109.218, 109.218, 109.235, 0.016, 33, 109.235, 110.26, 1.026, 1878, 2, 110.26, 110.33, 0.069, 144,     1.112,
 677, 0, 109.268, 109.268, 109.278, 0.01, 21, 109.278, 110.306, 1.028, 1113, 2, 110.306, 110.474, 0.168, 328,     1.206,
 680, 0, 109.386, 109.386, 109.483, 0.097, 4, 109.483, 110.51, 1.026, 1176, 2, 110.51, 110.563, 0.053, 106,     1.176,
 678, 0, 109.293, 109.293, 109.337, 0.044, 60, 109.337, 110.411, 1.074, 1382, 2, 110.411, 110.653, 0.242, 484,     1.359,
 681, 0, 109.643, 109.643, 109.695, 0.052, 105, 109.695, 110.714, 1.019, 1955, 2, 110.714, 110.724, 0.01, 13,     1.082,
 679, 0, 109.361, 109.361, 109.469, 0.108, 216, 109.469, 110.464, 0.995, 1868, 2, 110.464, 110.744, 0.279, 559,     1.382,
 672, 0, 108.837, 108.837, 108.894, 0.056, 90, 108.894, 109.622, 0.729, 1202, 2, 109.622, 110.81, 1.187, 2375,     1.972,
 682, 0, 109.846, 109.846, 109.969, 0.123, 230, 109.969, 110.814, 0.844, 1516, 2, 110.814, 110.828, 0.014, 37,     0.982,
 684, 0, 110.051, 110.051, 110.17, 0.119, 221, 110.17, 111.013, 0.843, 1819, 2, 111.013, 111.073, 0.06, 102,     1.022,
 685, 0, 110.09, 110.09, 110.184, 0.094, 22, 110.184, 111.063, 0.879, 1509, 2, 111.063, 111.093, 0.03, 54,     1.003,
 683, 0, 109.912, 109.912, 109.983, 0.071, 20, 109.983, 110.873, 0.889, 1318, 2, 110.873, 111.201, 0.328, 656,     1.288,
 686, 0, 110.11, 110.11, 110.209, 0.099, 46, 110.209, 111.212, 1.003, 1226, 2, 111.212, 111.233, 0.02, 41,     1.123,
 674, 0, 109.063, 109.063, 109.073, 0.01, 14, 109.073, 109.904, 0.831, 1417, 2, 109.904, 111.259, 1.355, 2710,     2.196,
 687, 0, 110.368, 110.368, 110.378, 0.01, 12, 110.378, 111.312, 0.934, 1362, 2, 111.312, 111.452, 0.14, 280,     1.084,
 688, 0, 110.54, 110.54, 110.593, 0.052, 83, 110.593, 111.462, 0.869, 2121, 2, 111.462, 111.54, 0.079, 172,     1.000,
 690, 0, 110.839, 110.839, 110.849, 0.01, 15, 110.849, 111.624, 0.775, 1436, 2, 111.624, 111.634, 0.01, 12,     0.795,
 689, 0, 110.608, 110.608, 110.618, 0.01, 6, 110.618, 111.53, 0.912, 1767, 2, 111.53, 111.682, 0.152, 289,     1.075,
 669, 0, 108.151, 108.151, 108.161, 0.01, 16, 108.161, 108.958, 0.797, 1537, 2, 108.958, 111.896, 2.938, 5877,     3.745,
 691, 0, 111.114, 111.114, 111.141, 0.027, 27, 111.141, 111.901, 0.76, 1141, 2, 111.901, 111.939, 0.038, 87,     0.824,
 692, 0, 111.17, 111.17, 111.17, 0, 1, 111.17, 112.086, 0.916, 1129, 2, 112.086, 112.15, 0.064, 125,     0.980,
 694, 0, 111.235, 111.235, 111.626, 0.391, 41, 111.626, 112.496, 0.87, 2005, 2, 112.496, 112.506, 0.01, 15,     1.271,
 693, 0, 111.195, 111.195, 111.605, 0.411, 841, 111.605, 112.432, 0.827, 1831, 2, 112.432, 112.554, 0.122, 245,     1.359,
 695, 0, 111.363, 111.363, 111.66, 0.297, 37, 111.66, 112.535, 0.875, 1687, 2, 112.535, 112.64, 0.105, 201,     1.277,
 643, 0, 104.072, 104.072, 111.815, 7.743, 15457, 111.815, 112.747, 0.932, 1166, 2, 112.747, 112.781, 0.034, 68,     8.709,
 696, 0, 111.501, 111.501, 111.77, 0.269, 221, 111.77, 112.713, 0.943, 1416, 2, 112.713, 112.85, 0.137, 274,     1.349,
 698, 0, 111.88, 111.88, 111.941, 0.061, 115, 111.941, 112.831, 0.89, 1635, 2, 112.831, 113.01, 0.179, 358,     1.130,
 700, 0, 112.032, 112.032, 113.214, 1.182, 198, 113.214, 113.944, 0.73, 1474, 2, 113.944, 114.082, 0.138, 276,     2.050,
 701, 0, 112.064, 112.064, 113.441, 1.376, 433, 113.441, 114.173, 0.732, 1673, 2, 114.173, 114.185, 0.012, 24,     2.120,
