edge2edge1,5.0,0.0
edge2core,5.0,0.0
edge2gw,5.0,0.0
edgeedge3,5.0,0.013508922222222022
edgeedge2,5.0,0.0
edgeedge1,5.0,0.0
edgecore,5.0,0.003347216666666671
edgegw,5.0,0.003347216666666671
netcloudedge2,5.0,0.0
netcloudedge1,5.0,0.0
netcloudcore,5.0,0.0
netcloudgw,5.0,0.0
edgegw,5.0,0.0
netcloudgw,5.0,0.0
inter2,5.0,0.003347216666666671
inter1,5.0,0.003347216666666671
internetgw,5.0,0.003347216666666671
edge2gw,5.0,0.0
internetedge,5.0,0.003347216666666671
internetcore,5.0,0.003347216666666671
internetgw,5.0,0.0
edge2edge1,10.0,0.0
edge2core,10.0,0.0
edge2gw,10.0,0.0
edgeedge3,10.0,0.014699722222221802
edgeedge2,10.0,0.0
edgeedge1,10.0,0.0
edgecore,10.0,0.003816666666666586
edgegw,10.0,0.003816666666666586
netcloudedge2,10.0,0.0
netcloudedge1,10.0,0.0
netcloudcore,10.0,0.0
netcloudgw,10.0,0.0
edgegw,10.0,0.0
netcloudgw,10.0,0.0
inter2,10.0,0.003816666666666586
inter1,10.0,0.003816666666666586
internetgw,10.0,0.003816666666666586
edge2gw,10.0,0.0
internetedge,10.0,0.003816666666666586
internetcore,10.0,0.003816666666666586
internetgw,10.0,0.0
edge2edge1,15.0,0.0
edge2core,15.0,0.0
edge2gw,15.0,0.0
edgeedge3,15.0,0.014713583333332923
edgeedge2,15.0,0.0
edgeedge1,15.0,0.0
edgecore,15.0,0.003650641666666634
edgegw,15.0,0.003650641666666634
netcloudedge2,15.0,0.0
netcloudedge1,15.0,0.0
netcloudcore,15.0,0.0
netcloudgw,15.0,0.0
edgegw,15.0,0.0
netcloudgw,15.0,0.0
inter2,15.0,0.003650641666666634
inter1,15.0,0.003650641666666634
internetgw,15.0,0.003650641666666634
edge2gw,15.0,0.0
internetedge,15.0,0.003650641666666634
internetcore,15.0,0.003650641666666634
internetgw,15.0,0.0
edge2edge1,20.0,0.0
edge2core,20.0,0.0
edge2gw,20.0,0.0
edgeedge3,20.0,0.017576111111113304
edgeedge2,20.0,0.0
edgeedge1,20.0,0.0
edgecore,20.0,0.007060833333334241
edgegw,20.0,0.007060833333334241
netcloudedge2,20.0,0.0
netcloudedge1,20.0,0.0
netcloudcore,20.0,0.0
netcloudgw,20.0,0.0
edgegw,20.0,0.0
netcloudgw,20.0,0.0
inter2,20.0,0.007060833333334241
inter1,20.0,0.007060833333334241
internetgw,20.0,0.007060833333334241
edge2gw,20.0,0.0
internetedge,20.0,0.007060833333334241
internetcore,20.0,0.007060833333334241
internetgw,20.0,0.0
edge2edge1,25.0,0.0
edge2core,25.0,0.0
edge2gw,25.0,0.0
edgeedge3,25.0,0.019029450000002994
edgeedge2,25.0,0.0
edgeedge1,25.0,0.0
edgecore,25.0,0.011820216666668285
edgegw,25.0,0.011820216666668285
netcloudedge2,25.0,0.007366166666667736
netcloudedge1,25.0,0.0
netcloudcore,25.0,0.007366166666667736
netcloudgw,25.0,0.007366166666667736
edgegw,25.0,0.0
netcloudgw,25.0,0.0
inter2,25.0,0.014479566666668282
inter1,25.0,0.011820216666668285
internetgw,25.0,0.010478658333334358
edge2gw,25.0,0.0
internetedge,25.0,0.010478658333334358
internetcore,25.0,0.010478658333334358
internetgw,25.0,0.0
edge2edge1,30.0,0.0
edge2core,30.0,0.0
edge2gw,30.0,0.0
edgeedge3,30.0,0.017959686111113926
edgeedge2,30.0,0.0
edgeedge1,30.0,0.0
edgecore,30.0,0.01127061666666862
edgegw,30.0,0.01127061666666862
netcloudedge2,30.0,0.008518800000001603
netcloudedge1,30.0,0.0
netcloudcore,30.0,0.008518800000001603
netcloudgw,30.0,0.008518800000001603
edgegw,30.0,0.0
netcloudgw,30.0,0.0
inter2,30.0,0.01528543888889141
inter1,30.0,0.01127061666666862
internetgw,30.0,0.011524425000001632
edge2gw,30.0,0.0
internetedge,30.0,0.011524425000001632
internetcore,30.0,0.011524425000001632
internetgw,30.0,0.0
edge2edge1,35.0,0.0
edge2core,35.0,0.0
edge2gw,35.0,0.0
edgeedge3,35.0,0.01789255555555465
edgeedge2,35.0,0.0
edgeedge1,35.0,0.0
edgecore,35.0,0.011583583333332738
edgegw,35.0,0.011583583333332738
netcloudedge2,35.0,0.011159933333332959
netcloudedge1,35.0,0.0
netcloudcore,35.0,0.011159933333332959
netcloudgw,35.0,0.011159933333332959
edgegw,35.0,0.0
netcloudgw,35.0,0.0
inter2,35.0,0.016180291666665597
inter1,35.0,0.011583583333332738
internetgw,35.0,0.011367941666665514
edge2gw,35.0,0.0
internetedge,35.0,0.011367941666665514
internetcore,35.0,0.011367941666665514
